API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,DELETE:Delete Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,GET:Get Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,GET:Get User Orders,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,POST:Add to Order,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,DELETE:Delete from Order,,Order,"[{'参数名': ['productId', 'id'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,DELETE:Cancel Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,POST:Create Order,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,POST:Place Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,GET:Me,,Authentication,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,POST:Login,,Authentication,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/Zariwaya1/api/onboarding-project1470/,onboarding-project1470.p.rapidapi.com,POST:Create User (Sign Up),,Authentication,[{}],[{}]
LoveDate,https://rapidapi.com/Prastiwar/api/lovedate/,lovedate.p.rapidapi.com,GET:love,This endpoint returns a result of duration and other structure calculation.,v1,"[{'参数名': ['date'], '参数类型': ['STRING'], '参数注意事项': ['DateTime in RFC3999 forma indicating the start time of the relationship']}]",[{}]
